bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1346943,1733,S2475,1,Introduced,2020-02-13,"Mail Ballots - Conduct Of Election And Voting Equipment And Supplies","Requires any person voting by mail ballot or emergency mail ballot to provide proof of identity, exempting those who are hospitalized or residents in a hospice or skilled nursing facility.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2475/2020,http://status.rilin.state.ri.us/
1346960,1733,S2476,1,Introduced,2020-02-13,"Equality In Abortion Coverage","Provides for abortion coverage in the Medicaid program and repeal the abortion coverage exclusion for state employee insurance plans.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2476/2020,http://status.rilin.state.ri.us/
1347049,1733,S2477,1,Introduced,2020-02-13,"Relating To Labor And Labor Relations","Requires most employers in Rhode Island to participate in the E/Verify employment authorization program and establishes deadlines to do so.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2477/2020,http://status.rilin.state.ri.us/
1347074,1733,S2479,1,Introduced,2020-02-13,"Zoning Ordinances","Excludes the cultivation and processing of marijuana from the definitions of plant agriculture contained in the Rhode Island zoning enabling act.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2479/2020,http://status.rilin.state.ri.us/
1347018,1733,S2480,1,Introduced,2020-02-13,"Relating To Public Records","Exempts agencies of municipalities and the state from releasing information as to the residency of municipal or state police officers regarding public records requests.",1140,"Senate Judiciary",2020-03-05,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2480/2020,http://status.rilin.state.ri.us/
1346993,1733,S2482,1,Introduced,2020-02-13,"Hotels - Unlicensed Rentals Act","Establishes rules and regulations concerning rentals of residences for less than thirty (30) days.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2482/2020,http://status.rilin.state.ri.us/
1347138,1733,S2484,1,Introduced,2020-02-13,"Public Accountancy","Removes crime of moral turpitude as cause to deny a variety of licenses.",3027,"Senate Commerce",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2484/2020,http://status.rilin.state.ri.us/
1347015,1733,S2485,1,Introduced,2020-02-13,"City Housing Authority","Prohibits discrimination against criminally convicted persons in public housing project assignments/exception made for sexual assault violations and offenses that require registration.",1140,"Senate Judiciary",2020-02-13,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2485/2020,http://status.rilin.state.ri.us/
1347058,1733,S2486,1,Introduced,2020-02-13,"Salaries And Traveling Expenses","Requires all non-supervisory classified employees to electronically record their daily work hours.",1141,"Senate Labor",2020-02-13,"Introduced, referred to Senate Labor",https://legiscan.com/RI/bill/S2486/2020,http://status.rilin.state.ri.us/
1346881,1733,S2488,1,Introduced,2020-02-13,"Certificates Of Title And Security Interests","Authorizes the Exeter town sergeant or designees to conduct division of motor vehicles vehicle identifying number and odometer inspections.",2586,"Senate Special Legislation and Veterans Affairs",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2488/2020,http://status.rilin.state.ri.us/
1346954,1733,S2489,1,Introduced,2020-02-13,"Inspection Frequency","Changes the frequency of motor vehicle inspections from yearly to every two (2) years to be conducted at the same their emissions inspection is performed.",2586,"Senate Special Legislation and Veterans Affairs",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2489/2020,http://status.rilin.state.ri.us/
1347020,1733,S2490,1,Introduced,2020-02-13,"Registration Of Vehicles","Permits licensed automobile dealers to issue registrations of motor vehicles.",2586,"Senate Special Legislation and Veterans Affairs",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2490/2020,http://status.rilin.state.ri.us/
1349226,1733,S2494,1,Introduced,2020-02-25,"Personal Income Tax","Creates a new income tax bracket of 6.99% on taxable income over five hundred thousand dollars. Any tax collected on this income deposited into restricted receipt account and expended on education for grades kindergarten through twelfth grade.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2494/2020,http://status.rilin.state.ri.us/
1350029,1733,S2497,1,Introduced,2020-02-25,"General Regulatory Provisions - Indecent Deceptive Trade Practices","Provides Internet devices and have obscene material filters. Creates grant fund for survivors of sex-related offenses.",0,,2020-03-03,"Withdrawn at sponsor's request",https://legiscan.com/RI/bill/S2497/2020,http://status.rilin.state.ri.us/
1350415,1733,S2498,1,Introduced,2020-02-25,"Transportation Network Company Services - Wheelchair Lift Equipment Vehicles","Requires ride sharing services to provide wheelchair lift equipment vehicles as part of their fleet ; establishes accessibility program for persons with disabilities in unserved or underserved geographic areas of the state.",3027,"Senate Commerce",2020-02-25,"Introduced, referred to Senate Commerce",https://legiscan.com/RI/bill/S2498/2020,http://status.rilin.state.ri.us/
1350171,1733,S2499,1,Introduced,2020-02-25,"Duties Of Utilities And Carriers","Extends the co-operation requirement public utilities have by law with contractors involved in state construction projects to municipal, political subdivisions and other quasi-governmental agencies.",3027,"Senate Commerce",2020-02-25,"Introduced, referred to Senate Commerce",https://legiscan.com/RI/bill/S2499/2020,http://status.rilin.state.ri.us/
1350349,1733,S2500,1,Introduced,2020-02-25,"Transportation Network Company Services - Town Of New Shoreham","Provides New Shoreham has the exclusive authority to prescribe rules and regulations pertaining to the operation, licensing, and regulation of transportation network service companies and their services when TNCs are operating in the town of New Shoreham.",3027,"Senate Commerce",2020-02-25,"Introduced, referred to Senate Commerce",https://legiscan.com/RI/bill/S2500/2020,http://status.rilin.state.ri.us/
1350158,1733,S2501,1,Introduced,2020-02-25,"Internet Filtering In Schools","School Internet filtering policy prohibits pornography.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2501/2020,http://status.rilin.state.ri.us/
1350178,1733,S2502,1,Introduced,2020-02-25,"Department Of Public Safety--school Safety Emergency Communications System","Requires the department of public safety to procure, subject to appropriation, an interoperable school safety emergency communications system that facilitates emergency response activities in the state.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2502/2020,http://status.rilin.state.ri.us/
1350385,1733,S2503,1,Introduced,2020-02-25,"School Committees And Superintendents","Establishes courses that include instruction in career and technical education programs.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2503/2020,http://status.rilin.state.ri.us/
1350306,1733,S2504,2,Engrossed,2020-07-13,"Net Metering","Amends the maximum allowable capacity for net metering systems in the Block Island Utility District and Pascoag Utility District.",1120,"House Corporations",2020-07-14,"Referred to House Corporations",https://legiscan.com/RI/bill/S2504/2020,http://status.rilin.state.ri.us/
1350329,1733,S2505,1,Introduced,2020-02-25,"Certified Nurse-teacher","Requires that only certified nurse-teachers may be employed as school nurses in elementary and secondary schools.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2505/2020,http://status.rilin.state.ri.us/
1350161,1733,S2506,1,Introduced,2020-02-25,Curriculum,"Provides for the creation of a database of instructional intervention strategies used by individual schools and local educational agencies.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2506/2020,http://status.rilin.state.ri.us/
1350061,1733,S2507,1,Introduced,2020-02-25,"Federal Aid","Requires free lunches to be provided for all elementary and secondary students attending public schools, to the extent state and federal funds are available.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2507/2020,http://status.rilin.state.ri.us/
1350078,1733,S2508,1,Introduced,2020-02-25,"Suicide Prevention--the Nathan Bruno And Jason Flatt Act","Creates the ""Nathan Bruno and Jason Flatt Act"" which would require training of teachers and school personnel regarding suicide awareness and prevention and establishment of a conflict resolution process between teachers or school personnel and students.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2508/2020,http://status.rilin.state.ri.us/
1350011,1733,S2509,1,Introduced,2020-02-25,"Education Equality - Community Schools Act","Furnish financial support for the planning and implementation of effective community schools that would provide students with equitable access to a high-quality education.",1134,"Senate Education",2020-02-25,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2509/2020,http://status.rilin.state.ri.us/
1350006,1733,S2510,1,Introduced,2020-02-25,"Mechanical Trades -- Purchase And Sale Restriction Of Refrigerant","Requires compliance with 40 C.F.R § 82.150 – 161 that prevents the sale, distribution or purchase of ozone depleting substances and authorizes director of labor and training to enforce provisions.",1135,"Senate Environment and Agriculture",2020-02-25,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2510/2020,http://status.rilin.state.ri.us/
1350237,1733,S2511,1,Introduced,2020-02-25,Net-metering,"Replaces term multi-municipal with multi-party and defines it as combination of 2 or more eligible parties that enter into agreement for purpose of co-owning one or more eligible net-metering resources or entering into financing arrangement(s).",1135,"Senate Environment and Agriculture",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2511/2020,http://status.rilin.state.ri.us/
1350321,1733,S2512,1,Introduced,2020-02-25,"Pesticide Control","Requires any person, business or establishment that provides or sells pesticides for home use to post the pesticide consumer protection warning or notice produced by the department of environmental management in a prominent place to protect consumers.",1135,"Senate Environment and Agriculture",2020-02-25,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2512/2020,http://status.rilin.state.ri.us/
1350124,1733,S2513,1,Introduced,2020-02-25,"Beverage Container Deposit Recycling Act Of 2020","Creates a refundable five cent ($0.05) deposit for non-reusable beverage containers. A one cent ($0.01) handling fee would be paid by distributors.",1135,"Senate Environment and Agriculture",2020-02-25,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2513/2020,http://status.rilin.state.ri.us/
1350296,1733,S2514,1,Introduced,2020-02-25,"Department Of Administration","Allows for deductions from the salary of any state or municipal employee for insurance or employee benefits.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2514/2020,http://status.rilin.state.ri.us/
1350352,1733,S2515,1,Introduced,2020-02-25,"Prompt Payment By Department Of Administration","Amends the provisions for prompt payment of monies owed by the department of administration to their contractors or subcontractors.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2515/2020,http://status.rilin.state.ri.us/
1350257,1733,S2516,1,Introduced,2020-02-25,"Personal Income Tax","Creates three new categories of taxable income for income above $232,000.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2516/2020,http://status.rilin.state.ri.us/
1350038,1733,S2517,1,Introduced,2020-02-25,"Sales And Use Taxes--liability And Computation","Exempts the trade-in value of pickup trucks under eight thousand one hundred pounds (8,100 lbs.) gross weight, used exclusively for personal use, from sales tax.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2517/2020,http://status.rilin.state.ri.us/
1350243,1733,S2518,1,Introduced,2020-02-25,"Sales And Use Taxes--liability And Computation","Exempts the trade-in value of pickup trucks under six thousand pounds (6,000 lbs.) gross weight, used exclusively for personal use, from sales tax.",1136,"Senate Finance",2020-02-25,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2518/2020,http://status.rilin.state.ri.us/
1350433,1733,S2519,2,Engrossed,2020-07-16,"Nursing Home Staffing And Quality Care Act","Mandates minimum staffing levels/standards for quality care for nursing homes with penalties for violations/grants for enhanced training/wages adjusted for inflation.",1119,"House Finance",2020-07-16,"Referred to House Finance",https://legiscan.com/RI/bill/S2519/2020,http://status.rilin.state.ri.us/
1350356,1733,S2520,1,Introduced,2020-02-25,"Health Care For Children And Pregnant Women","Allow pregnant women with an annual family income above the applicable Medicaid income limit to be eligible to purchase health insurance through one of the Medicaid managed care plans.",0,,2020-03-03,"Committee recommends passage",https://legiscan.com/RI/bill/S2520/2020,http://status.rilin.state.ri.us/
1350203,1733,S2521,1,Introduced,2020-02-25,"The Breast Cancer Act","Amends the current law so that digital breast tomosynthesis (dbt) screenings are available wherever mammograms are conducted and provides insurance coverage for such screenings.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2521/2020,http://status.rilin.state.ri.us/
1350247,1733,S2522,1,Introduced,2020-02-25,Laboratories,"Creates a comprehensive system to promote and regulate the effective and competent administration of medical laboratories by focusing on the training, qualifications and licensure of their practitioners.",1138,"Senate Health and Human Services",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2522/2020,http://status.rilin.state.ri.us/
1350401,1733,S2523,1,Introduced,2020-02-25,"Governor's Council On Behavioral Health","Increase the membership of the governor's council on behavioral health from thirty-one (31) to thirty-two (32) members by adding the president of the Hospital Association of Rhode Island or a designee.",1138,"Senate Health and Human Services",2020-03-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2523/2020,http://status.rilin.state.ri.us/
1350046,1733,S2524,1,Introduced,2020-02-25,"Lifetime Limits","Revokes the authority of the health insurance commissioner's ability to enforce a ruling of the federal government or federal court that revokes the prohibition on limits on health insurance.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2524/2020,http://status.rilin.state.ri.us/
1350308,1733,S2525,1,Introduced,2020-02-25,"The Rhode Island Health Care Reform Act Of 2004--health Insurance Oversight","Have the health insurance commissioner adopt a uniform set of medical criteria for prior authorization and create required forms to be used by a health insurer, including telemedicine coverage.",1119,"House Finance",2020-06-18,"Referred to House Finance",https://legiscan.com/RI/bill/S2525/2020,http://status.rilin.state.ri.us/
1350289,1733,S2526,1,Introduced,2020-02-25,"Relating To Food And Drugs","Requires drug manufactures to establish fund and manage state approved drug take back programs, free of charge to the consumer and pharmacy.",1138,"Senate Health and Human Services",2020-03-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2526/2020,http://status.rilin.state.ri.us/
1350190,1733,S2527,1,Introduced,2020-02-25,"Graduate Medical Education","Allows the executive office of health and human services to use appropriated funds to support graduate medical education programs and research. At the same time implementing the appropriate payment mechanism in order to make the payments annually.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2527/2020,http://status.rilin.state.ri.us/
1350207,1733,S2528,1,Introduced,2020-02-25,"Accident And Sickness Insurance Policies","Establishes a program related to the disposal of extremely hazardous wastes generated by the use of toxic chemotherapy drugs to be implemented by pharmacists/physicians/health care providers/insurers in this state.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2528/2020,http://status.rilin.state.ri.us/
1350141,1733,S2529,1,Introduced,2020-02-25,Alcoholism,"Requires the dept of behavioral healthcare/developmental disabilities/hospitals to coordinate with the DOH to propose revisions to chapter 1.10 and 10.1 of title 23, including updates and revisions of statutory language and evidence-based best practices.",1138,"Senate Health and Human Services",2020-03-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2529/2020,http://status.rilin.state.ri.us/
1350096,1733,S2530,1,Introduced,2020-02-25,"Air Quality In Schools","Requires the department of health, in conjunction with the department of environmental management, to conduct indoor and outdoor air quality tests in all public and private schools throughout the state on an annual basis.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2530/2020,http://status.rilin.state.ri.us/
1350405,1733,S2531,1,Introduced,2020-02-25,"Board Of Medical Licensure And Discipline","Prohibits the board of medical licensure and discipline from requiring specialty board certification as a condition of licensure.",1138,"Senate Health and Human Services",2020-02-25,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2531/2020,http://status.rilin.state.ri.us/
1350092,1733,S2532,1,Introduced,2020-02-25,"Confidentiality Of Health Care Communications And Information Act","Requires health insurers to accommodate the request for communication in the form and format requested by the insured.",1138,"Senate Health and Human Services",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2532/2020,http://status.rilin.state.ri.us/
1350185,1733,S2533,1,Introduced,2020-02-25,"State Building Code","Requires enclosure of fuel supply and fuel return lines.",1139,"Senate Housing and Municipal Government",2020-02-25,"Introduced, referred to Senate Housing and Municipal Government",https://legiscan.com/RI/bill/S2533/2020,http://status.rilin.state.ri.us/
1350019,1733,S2534,1,Introduced,2020-02-25,"Levy And Local Assessment Of Local Taxes","Applys a tax to moderate-income housing equal to eight percent (8%) of the property's previous year's gross scheduled rental income as defined by the U.S. Department of Housing and Urban Development Handbook 4461.1, Chapter 4, Section 2.",1139,"Senate Housing and Municipal Government",2020-02-25,"Introduced, referred to Senate Housing and Municipal Government",https://legiscan.com/RI/bill/S2534/2020,http://status.rilin.state.ri.us/
1350003,1733,S2535,1,Introduced,2020-02-25,Freeways,"Exempts the operation of construction vehicles performing authorized public works functions from the prohibition on operating their vehicle in reverse on roadways.",1139,"Senate Housing and Municipal Government",2020-02-25,"Introduced, referred to Senate Housing and Municipal Government",https://legiscan.com/RI/bill/S2535/2020,http://status.rilin.state.ri.us/
1350302,1733,S2536,1,Introduced,2020-02-25,"Rhode Island Sanctuary State Act","Designates schools, places of worship and courts as sensitive locations and require judicial warrant be obtained before enforcement of immigration laws. Prohibits local law enforcement enforcing federal immigration laws or providing personal information.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2536/2020,http://status.rilin.state.ri.us/
1350100,1733,S2537,1,Introduced,2020-02-25,Children,"Raises the legal age for persons to purchase or be sold or delivered certain tobacco products, electronic nicotine- delivery systems and liquid nicotine containers from eighteen (18) years of age to twenty-one (21) years of age.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2537/2020,http://status.rilin.state.ri.us/
1350222,1733,S2538,1,Introduced,2020-02-25,"Motor Vehicle Violations Fines Collected","Prohibits the state, municipalities, or courts from attempting to collect any motor vehicle violation fines or costs, after more than seven (7) years of the fine becoming final.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2538/2020,http://status.rilin.state.ri.us/
1350199,1733,S2539,1,Introduced,2020-02-25,"Animal Fur Products","Prohibits the sale of fur products in the state of Rhode Island.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2539/2020,http://status.rilin.state.ri.us/
1350016,1733,S2540,1,Introduced,2020-02-25,"Cruelty To Animals","Prohibits person convicted of unnecessary cruelty to animals from owning or exercising control of an animal for life. Penalty for violation one thousand dollars ($1000) and forfeiture of animal.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2540/2020,http://status.rilin.state.ri.us/
1350336,1733,S2541,1,Introduced,2020-02-25,Weapons,"Amends the definition of firearms to include taser. Permits any person over the age of eighteen (18) to possess a stun gun. Enacts the review and appeal process of applying for a license to carry with the licensing authority or attorney general.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2541/2020,http://status.rilin.state.ri.us/
1350155,1733,S2542,1,Introduced,2020-02-25,"Motor Vehicle Reparations Act","Extends the penalty provisions for failure to comply with the financial responsibility provisions of the motor vehicle reparations act to persons operating motor vehicles required to be registered in this state.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2542/2020,http://status.rilin.state.ri.us/
1350213,1733,S2543,1,Introduced,2020-02-25,"The Edward O. Hawkins And Thomas C. Slater Medical Marijuana Act","Allows persons with out-of-state licensed marijuana business to own interest in Rhode Island-licensed marijuana business.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2543/2020,http://status.rilin.state.ri.us/
1350383,1733,S2544,1,Introduced,2020-02-25,"The Edward O. Hawkins And Thomas C. Slater Medical Marijuana Act","Creates hardship designation for patients on SSDI, Medicaid, establishes discount medicine program, eliminates plant tagging, allows unlimited compassion center licenses, redefines debilitating condition, reduces compassion center license fee to $5000.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2544/2020,http://status.rilin.state.ri.us/
1350026,1733,S2545,1,Introduced,2020-02-25,"Uniform Controlled Substances Act","Reclassifies certain simple possession of drugs as misdemeanor instead of a felony.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2545/2020,http://status.rilin.state.ri.us/
1350268,1733,S2546,1,Introduced,2020-02-25,"Mechanics' Liens","Provides for the release of unperfected mechanics' liens by the filing of an affidavit.",1141,"Senate Labor",2020-02-25,"Introduced, referred to Senate Labor",https://legiscan.com/RI/bill/S2546/2020,http://status.rilin.state.ri.us/
1350315,1733,S2547,1,Introduced,2020-02-25,"Airports And Landing Fields -- Airport Zoning","Adds the terms ""approach"" and ""approach zones"" to mean airport land and airspace as defined by the FAA.",1120,"House Corporations",2020-07-14,"Referred to House Corporations",https://legiscan.com/RI/bill/S2547/2020,http://status.rilin.state.ri.us/
1350218,1733,S2548,1,Introduced,2020-02-25,"Solemnization Of Marriages","Allows the governor to designate any person to solemnize a marriage within the state of Rhode Island on a particular day and within a particular city or town.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2548/2020,http://status.rilin.state.ri.us/
1350182,1733,S2549,1,Introduced,2020-02-25,"Zoning And Planning Boards","Amend the voting requirements of planning and zoning boards.",1140,"Senate Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2549/2020,http://status.rilin.state.ri.us/
1350281,1733,S2550,1,Introduced,2020-02-25,"Adoption Of Children","Terminates all parental rights of any person convicted of sexual assault which results in the birth of a child from that assault.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2550/2020,http://status.rilin.state.ri.us/
1350089,1733,S2551,1,Introduced,2020-02-25,"Relating To Criminals-correctional Institutions-privately Owned And Operated Detention Facilities","Prohibits the operation of privately run detention facilities. Those currently in operation may continue to do so until January 1, 2028.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2551/2020,http://status.rilin.state.ri.us/
1350049,1733,S2552,1,Introduced,2020-02-25,"Bail And Recognizance","Establishes procedures for the supreme/superior/district courts to establish non-monetary bail/pretrial release of detainees.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2552/2020,http://status.rilin.state.ri.us/
1350285,1733,S2553,1,Introduced,2020-02-25,"Local Planning Board Or Commission","Allows any proper local appointing authority of any city or town to appoint alternate members to their planning board.",1140,"Senate Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2553/2020,http://status.rilin.state.ri.us/
1350332,1733,S2554,1,Introduced,2020-02-25,"Procedure In Particular Actions--joint And Several Liability","Limit liability of a tortfeasor for damages to several only and not joint, if it is found that the defendant’s act or omission caused no more than twenty-five percent (25%) of the damages sustained by the plaintiff.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2554/2020,http://status.rilin.state.ri.us/
1350429,1733,S2555,1,Introduced,2020-02-25,"Surety Bond For Tax Credits","Requires an individual seeking a tax credit on property with a value greater than five million dollars must submit affidavit stating there are no outstanding liens.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2555/2020,http://status.rilin.state.ri.us/
1350000,1733,S2556,1,Introduced,2020-02-25,"Three Wheel Vehicles","Provides that three (3)-wheeled motorcycles be included under the licensing requirements of the department of motor vehicles.",2586,"Senate Special Legislation and Veterans Affairs",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2556/2020,http://status.rilin.state.ri.us/
1350108,1733,S2557,1,Introduced,2020-02-25,"State Building Code","Makes any single-user toilet facility in a public building or place of public accommodation available for use by persons of any gender.",1140,"Senate Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2557/2020,http://status.rilin.state.ri.us/
1350365,1733,S2558,1,Introduced,2020-02-25,"Procedure Generally - Nondisclosure Agreements","Places limits on the terms that can be included in an agreement that settles a claim of sexual harassment, retaliation for reporting sexual harassment and stalking.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2558/2020,http://status.rilin.state.ri.us/
1350360,1733,S2559,1,Introduced,2020-02-25,"General Regulatory Provisions - Construction Indemnity Agreements","Adds a parking lot as a requirement to a contractor agreement to a construction indemnity agreement.",1140,"Senate Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2559/2020,http://status.rilin.state.ri.us/
1350392,1733,S2560,1,Introduced,2020-02-25,"Hospital-workplace Violence Protection Act","Establishes procedures for employees to file complaints with hospital or director of department of health, for assaultive behavior or other violation of law occurring on hospital grounds and require hospitals to institute safety training for employees.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2560/2020,http://status.rilin.state.ri.us/
1350261,1733,S2561,1,Introduced,2020-02-25,"Procedure Generally","Reduce the statutory interest on judgments for money in civil actions from twelve percent (12%) to six percent (6%).",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2561/2020,http://status.rilin.state.ri.us/
1350149,1733,S2562,1,Introduced,2020-02-25,"Preventing Discrimination On The Basis Of Race","Protects hairstyle discrimination by expanding the definition of race to include traits historically associated with the race, including but not limited to, hair texture and protective hairstyles.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2562/2020,http://status.rilin.state.ri.us/
1350068,1733,S2563,1,Introduced,2020-02-25,"Nondisclosure Agreement","Definef nondisclosure agreement and identifies mandatory and permissible nondisclosure agreements' language.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2563/2020,http://status.rilin.state.ri.us/
1350121,1733,S2564,1,Introduced,2020-02-25,"Motor Vehicle Offenses","Imposes a two hundred fifty dollar ($250) substance abuse education assessment for any conviction of driving under the influence or a violation for refusal to submit to a breathalyzer.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2564/2020,http://status.rilin.state.ri.us/
1350167,1733,S2565,1,Introduced,2020-02-25,"Residential Landlord And Tenant Act","Modifies the summons for eviction for reasons other than nonpayment of rent with the district court, to add a certificate of service section, and provide the options to post the summons and complaint conspicuously on the door of the defendant's dwelling.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2565/2020,http://status.rilin.state.ri.us/
1350397,1733,S2566,1,Introduced,2020-02-25,"Public Safety And Peer Support Members","Requires emergency service providers providing counseling to other providers to be certified by the International Critical Incident Stress Foundation, Inc. and requires the counselors to keep privileged the information received, with several exceptions.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2566/2020,http://status.rilin.state.ri.us/
1350013,1733,S2567,1,Introduced,2020-02-25,Arrest,"Adds Rhode Island certified state constables to the definition of peace officer.",1140,"Senate Judiciary",2020-02-25,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2567/2020,http://status.rilin.state.ri.us/
