bill_id,date,chamber,sequence,action
1350697,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1350697,2020-03-06,House,3,"Committee postponed at request of sponsor (03/12/2020)"
1350698,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350699,2020-02-26,House,1,"Introduced, referred to House Finance"
1350700,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350700,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350700,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350701,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350701,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1350701,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1350705,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350705,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1350705,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1350707,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350708,2020-02-26,House,1,"Introduced, referred to House Finance"
1350710,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350725,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350726,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350727,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350727,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1350727,2020-03-10,House,3,"Committee recommended measure be held for further study"
1350730,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350731,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350732,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350734,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350734,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350734,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350735,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1350735,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350735,2020-03-05,House,3,"Committee recommends passage"
1350735,2020-03-06,House,4,"Placed on the House Consent Calendar (03/12/2020)"
1350735,2020-03-12,House,5,"House read and passed"
1350735,2020-06-10,Senate,6,"Referred to Senate Judiciary"
1350735,2020-06-12,Senate,7,"Scheduled for hearing and/or consideration (06/15/2020)"
1350735,2020-06-15,Senate,8,"Committee recommends passage in concurrence"
1350735,2020-06-15,Senate,9,"Placed on Senate Calendar (06/18/2020)"
1350735,2020-06-18,Senate,10,"Senate passed in concurrence"
1350735,2020-06-18,House,11,"Transmitted to Governor"
1350735,2020-06-26,House,12,"Effective without Governor's signature"
1350736,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350738,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350740,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350741,2020-02-26,House,1,"Introduced, referred to House Labor"
1350741,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350741,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350745,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350747,2020-02-26,House,1,"Introduced, referred to House Finance"
1350748,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350748,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350748,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350749,2020-02-26,House,1,"Introduced, referred to House Finance"
1350750,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350751,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350753,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350753,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1350753,2020-03-03,House,3,"Committee recommended measure be held for further study"
1350758,2020-02-26,House,1,"Introduced, referred to House Finance"
1350759,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350759,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350759,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350761,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350762,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350762,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1350762,2020-03-10,House,3,"Committee recommended measure be held for further study"
1350763,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350768,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350769,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350769,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350769,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350772,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350774,2020-02-26,House,1,"Introduced, referred to House Labor"
1350774,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350774,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350777,2020-02-26,House,1,"Introduced, referred to House Finance"
1350778,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350779,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350784,2020-02-26,House,1,"Introduced, referred to House Small Business"
1350784,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1350784,2020-03-03,House,3,"Committee recommended measure be held for further study"
1350785,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350789,2020-02-26,House,1,"Introduced, referred to House Finance"
1350790,2020-02-26,Senate,1,"Placed on the Senate Consent Calendar (02/27/2020)"
1350790,2020-02-27,Senate,2,"Senate read and passed"
1350791,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350793,2020-02-26,House,1,"Introduced, referred to House Finance"
1350795,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350795,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1350795,2020-03-10,House,3,"Withdrawn at sponsor's request (03/11/2020)"
1350799,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350800,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350807,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350808,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350808,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350808,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350811,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350812,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350813,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350813,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350813,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350815,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350816,2020-02-26,House,1,"Introduced, referred to House Finance"
1350821,2020-02-26,House,1,"Introduced, referred to House Finance"
1350823,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350825,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350825,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350825,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350826,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350829,2020-02-26,House,1,"Introduced, referred to House Finance"
1350831,2020-02-26,House,1,"Introduced, referred to House Finance"
1350832,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350834,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1350834,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350834,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350835,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350837,2020-02-26,House,1,"Introduced, referred to House Finance"
1350841,2020-02-26,House,1,"Introduced, referred to House Finance"
1350841,2020-07-17,House,2,"Scheduled for hearing and/or consideration (07/21/2020)"
1350841,2020-07-21,House,3,"Committee recommended measure be held for further study"
1350843,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350844,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350845,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350845,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350845,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350849,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350849,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350849,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350849,2020-03-06,House,4,"Scheduled for consideration (03/12/2020)"
1350849,2020-03-12,House,5,"Committee recommends passage"
1350855,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350858,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350859,2020-02-26,House,1,"Introduced, referred to House Finance"
1350859,2020-07-01,House,2,"Committee transferred to House Judiciary"
1350859,2020-07-05,House,3,"Scheduled for hearing and/or consideration (07/07/2020)"
1350859,2020-07-07,House,4,"Committee recommends passage"
1350859,2020-07-14,House,5,"Placed on House Calendar (07/16/2020)"
1350859,2020-07-16,House,6,"House read and passed"
1350859,2020-07-16,Senate,7,"Placed on the Senate Consent Calendar (07/16/2020)"
1350859,2020-07-16,Senate,8,"Senate passed in concurrence"
1350859,2020-07-17,House,9,"Transmitted to Governor"
1350859,2020-07-22,House,10,"Signed by Governor"
1350860,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350863,2020-02-26,House,1,"Introduced, referred to House Finance"
1350866,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1350866,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350866,2020-03-05,House,3,"Committee recommends passage"
1350866,2020-03-06,House,4,"Placed on the House Consent Calendar (03/12/2020)"
1350866,2020-03-12,House,5,"House read and passed"
1350866,2020-06-10,Senate,6,"Referred to Senate Judiciary"
1350867,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350867,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350867,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350867,2020-06-12,House,4,"Scheduled for consideration (06/15/2020)"
1350867,2020-06-15,House,5,"Committee recommends passage"
1350867,2020-06-15,House,6,"Placed on the House Consent Calendar (06/17/2020)"
1350867,2020-06-17,House,7,"House read and passed"
1350867,2020-06-17,Senate,8,"Placed on the Senate Consent Calendar (06/18/2020)"
1350867,2020-06-18,Senate,9,"Senate passed in concurrence"
1350867,2020-06-18,House,10,"Transmitted to Governor"
1350867,2020-06-26,House,11,"Effective without Governor's signature"
1350868,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350868,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350868,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350871,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350872,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350872,2020-02-27,House,2,"Withdrawn at sponsor's request"
1350874,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350874,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1350874,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1350877,2020-02-26,House,1,"Introduced, referred to House Labor"
1350877,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350877,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350878,2020-02-26,House,1,"Introduced, referred to House Finance"
1350882,2020-02-26,House,1,"Introduced, referred to House Finance"
1350883,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350886,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350887,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350889,2020-02-26,House,1,"Introduced, referred to House Finance"
1350891,2020-02-26,House,1,"Introduced, referred to House Finance"
1350893,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350895,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350896,2020-02-26,House,1,"Introduced, referred to House Finance"
1350898,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1350898,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350898,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350903,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350904,2020-02-26,House,1,"Introduced, referred to House Finance"
1350906,2020-02-26,House,1,"Introduced, referred to House Finance"
1350908,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350910,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350911,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350911,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1350911,2020-03-12,House,3,"Committee recommended measure be held for further study"
1350911,2020-06-09,House,4,"Scheduled for consideration (06/11/2020)"
1350911,2020-06-11,House,5,"Committee recommends passage"
1350911,2020-06-15,House,6,"Placed on the House Consent Calendar (06/17/2020)"
1350911,2020-06-17,House,7,"House read and passed"
1350911,2020-06-17,Senate,8,"Placed on Senate Calendar (06/18/2020)"
1350911,2020-06-18,Senate,9,"Senate passed in concurrence"
1350911,2020-06-18,House,10,"Transmitted to Governor"
1350911,2020-06-26,House,11,"Effective without Governor's signature"
1350913,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350913,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1350913,2020-03-05,House,3,"Committee recommended measure be held for further study"
1350914,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350920,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350924,2020-02-26,House,1,"Introduced, referred to House Finance"
1350925,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1350926,2020-02-26,House,1,"Introduced, referred to House Finance"
1350929,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1350930,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350932,2020-02-26,House,1,"Introduced, referred to House Finance"
1350935,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350936,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350939,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350940,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350944,2020-02-26,House,1,"Introduced, referred to House Labor"
1350944,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350944,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350945,2020-02-26,House,1,"Introduced, referred to House Finance"
1350946,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350949,2020-02-26,House,1,"Introduced, referred to House Small Business"
1350949,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1350949,2020-03-03,House,3,"Committee recommended measure be held for further study"
1350951,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350952,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350952,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350952,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350954,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350956,2020-02-26,House,1,"Introduced, referred to House Finance"
1350957,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350960,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350962,2020-02-26,House,1,"Introduced, referred to House Finance"
1350964,2020-02-26,House,1,"Introduced, referred to House Labor"
1350964,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1350964,2020-03-04,House,3,"Committee recommended measure be held for further study"
1350965,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350966,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1350969,2020-02-26,House,1,"Introduced, referred to House Corporations"
1350970,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350970,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1350970,2020-03-11,House,3,"Committee recommended measure be held for further study"
1350971,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1350973,2020-02-26,House,1,"Introduced, referred to House Finance"
1350974,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1351002,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351012,2020-02-26,House,1,"Introduced, referred to House Finance"
1351024,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351035,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351047,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351058,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351069,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351079,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351089,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351089,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1351089,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1351102,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1351112,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351124,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351124,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1351124,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1351133,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1351133,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1351133,2020-03-05,House,3,"Committee recommended measure be held for further study"
1351144,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351155,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351165,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351178,2020-02-26,House,1,"Introduced, referred to House Finance"
1351188,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351199,2020-02-26,House,1,"Introduced, referred to House Finance"
1351211,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1351222,2020-02-26,House,1,"Introduced, referred to House Finance"
1351233,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351245,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351257,2020-02-26,House,1,"Introduced, referred to House Labor"
1351257,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1351257,2020-03-04,House,3,"Committee recommended measure be held for further study"
1351270,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351270,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1351270,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1351279,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351279,2020-07-02,House,2,"Scheduled for hearing and/or consideration"
1351279,2020-07-07,House,3,"Committee postponed at request of sponsor (07/07/2020)"
1351291,2020-02-26,House,1,"House read and passed"
1351303,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351303,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1351303,2020-03-03,House,3,"Committee recommended measure be held for further study"
1351312,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351324,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351335,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1351345,2020-02-26,House,1,"Introduced, referred to House Finance"
1351355,2020-02-26,House,1,"Introduced, referred to House Environment and Natural Resources"
1351355,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1351355,2020-03-12,House,3,"Committee recommended measure be held for further study"
1351367,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1351377,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351388,2020-02-26,House,1,"Introduced, referred to House Special Legislation"
1351388,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1351388,2020-03-04,House,3,"Proposed Substitute"
1351388,2020-03-05,House,4,"Committee recommends passage of Sub A"
1351388,2020-03-06,House,5,"Placed on the House Consent Calendar (03/12/2020)"
1351388,2020-03-12,House,6,"House passed Sub A"
1351388,2020-06-10,Senate,7,"Referred to Senate Judiciary"
1351388,2020-06-12,Senate,8,"Scheduled for hearing and/or consideration (06/15/2020)"
1351388,2020-06-12,Senate,9,"Proposed Substitute"
1351388,2020-06-15,Senate,10,"Committee recommends passage of Sub B"
1351388,2020-06-15,Senate,11,"Placed on Senate Calendar (06/17/2020)"
1351388,2020-06-17,Senate,12,"Senate passed Sub B"
1351388,2020-06-18,House,13,"Placed on the House Consent Calendar (06/18/2020)"
1351388,2020-06-18,House,14,"House passed Sub B in concurrence"
1351388,2020-06-19,Senate,15,"Transmitted to Governor"
1351388,2020-06-27,Senate,16,"Effective without Governor's signature"
1351400,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351409,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1351409,2020-03-10,House,2,"Withdrawn at sponsor's request"
1351422,2020-02-26,House,1,"Introduced, referred to House Finance"
1351433,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351433,2020-06-08,House,2,"Scheduled for hearing and/or consideration (06/10/2020)"
1351433,2020-06-09,House,3,"Proposed Substitute"
1351433,2020-06-10,House,4,"Committee recommends passage of Sub A"
1351433,2020-06-15,House,5,"Placed on House Calendar (06/17/2020)"
1351433,2020-06-17,House,6,"House passed Sub A"
1351433,2020-06-17,Senate,7,"Placed on Senate Calendar (06/18/2020)"
1351433,2020-06-18,Senate,8,"Senate passed Sub A in concurrence"
1351433,2020-06-18,House,9,"Transmitted to Governor"
1351433,2020-06-19,House,10,"Signed by Governor"
1351445,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1351445,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1351445,2020-03-12,House,3,"Committee recommended measure be held for further study"
1351445,2020-06-09,House,4,"Scheduled for consideration (06/11/2020)"
1351445,2020-06-10,House,5,"Proposed Substitute"
1351445,2020-06-11,House,6,"Committee recommends passage of Sub A"
1351445,2020-06-15,House,7,"Placed on the House Consent Calendar (06/17/2020)"
1351445,2020-06-17,House,8,"House passed Sub A"
1351445,2020-06-17,Senate,9,"Placed on Senate Calendar (06/18/2020)"
1351445,2020-06-18,Senate,10,"Senate passed Sub A in concurrence"
1351445,2020-06-18,House,11,"Transmitted to Governor"
1351445,2020-06-26,House,12,"Effective without Governor's signature"
1351455,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351466,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351477,2020-02-26,House,1,"House read and passed"
1351488,2020-02-26,House,1,"Introduced, referred to House Municipal Government"
1351499,2020-02-26,House,1,"Introduced, referred to House Labor"
1351499,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1351499,2020-03-11,House,3,"Committee recommended measure be held for further study"
1351510,2020-02-26,House,1,"Introduced, referred to House Corporations"
1351510,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1351510,2020-03-03,House,3,"Committee recommended measure be held for further study"
1351522,2020-02-26,House,1,"Introduced, referred to House Labor"
1351522,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1351522,2020-03-11,House,3,"Committee recommended measure be held for further study"
1351532,2020-02-26,House,1,"Introduced, referred to House H.E.W."
1351540,2020-02-26,House,1,"Introduced, referred to House Judiciary"
1351795,2020-02-27,Senate,1,"Recommended for Immediate Consideration"
1351795,2020-02-27,Senate,2,"Senate read and passed"
1351907,2020-02-27,Senate,1,"Recommended for Immediate Consideration"
1351907,2020-02-27,Senate,2,"Senate read and passed"
1352306,2020-02-27,House,1,"Introduced, referred to House Judiciary"
1352306,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1352306,2020-03-10,House,3,"Committee recommended measure be held for further study"
1352394,2020-02-27,House,1,"Introduced, referred to House Municipal Government"
1352478,2020-02-27,House,1,"Introduced, referred to House Judiciary"
1352478,2020-07-02,House,2,"Scheduled for hearing and/or consideration (07/07/2020)"
1352478,2020-07-03,House,3,"Proposed Substitute"
1352478,2020-07-07,House,4,"Committee recommends passage of Sub A"
1352478,2020-07-14,House,5,"Placed on House Calendar (07/16/2020)"
1352478,2020-07-16,House,6,"House passed Sub A"
1352478,2020-07-16,Senate,7,"Placed on the Senate Consent Calendar (07/16/2020)"
1352478,2020-07-16,Senate,8,"Senate passed Sub A in concurrence"
1352478,2020-07-17,House,9,"Transmitted to Governor"
1352478,2020-07-22,House,10,"Signed by Governor"
1352564,2020-02-27,House,1,"House read and passed"
1352835,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1352836,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352838,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1352841,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352844,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352844,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1352844,2020-03-12,Senate,3,"Committee heard"
1352847,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1352847,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1352847,2020-03-04,Senate,3,"Committee recommended measure be held for further study"
1352849,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352849,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1352849,2020-03-05,Senate,3,"Committee recommended measure be held for further study"
1352852,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352853,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352855,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352858,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1352859,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352862,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1352864,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1352869,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352871,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1352873,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1352876,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352880,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352881,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1352884,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352885,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1352886,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1352889,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352892,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352895,2020-02-27,Senate,1,"Placed on the Senate Consent Calendar (03/03/2020)"
1352895,2020-03-03,Senate,2,"Senate read and passed"
1352897,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352901,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352903,2020-02-27,Senate,1,"Introduced, referred to Senate Rules, Government Ethics and Oversight"
1352906,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1352909,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352910,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1352912,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352914,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352918,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352920,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352923,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352925,2020-02-27,Senate,1,"Introduced, referred to Senate Rules, Government Ethics and Oversight"
1352928,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1352928,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1352928,2020-03-04,Senate,3,"Committee recommended measure be held for further study"
1352931,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
